Total: 634
1115 	 
2211 	 
3005 	 
3269.5 	 
3413.5714285714284 	 ..
3608.0714285714284 	 ....
3804.6666666666665 	 ..
3979.4 	 .
4226.142857142857 	 ..
4394.714285714285 	 ..
4550.8 	 .
4687.75 	 .
4888.6 	 ...
5152.3 	 ...
5301.333333333333 	 
5481.888888888889 	 ..
5684.2 	 ....
5876.222222222223 	 ..
6074 	 ..
6229.6 	 ...
6415 	 ..
6550.545454545455 	 ...
6783.913043478261 	 .......
6996.8 	 ....
7185.714285714285 	 ....
7326 	 
7441.75 	 ...
7666.555555555556 	 ..
7795.833333333333 	 .
7974.882352941177 	 .....
8126.363636363636 	 ...
8316.833333333334 	 ...
8454.499999999998 	 ...
8639 	 ..
8786.5 	 .
8933.625 	 ..
9062.222222222223 	 ..
9182.76923076923 	 ....
9357.307692307691 	 ....
9532 	 ...
9695.153846153846 	 ....
9853.666666666666 	 ...
10027 	 ....
10181 	 ..
10384.833333333334 	 .......
10628.92857142857 	 ....
10798.375 	 .....
10980.777777777777 	 ..
11187.066666666668 	 ....
11354.625 	 ..
11490.888888888889 	 ..
11639.875 	 .....
11866.777777777777 	 .....
12050.6 	 .
12262.5 	 ..
12477 	 .
12619.2 	 .
12838.5 	 .
13012 	 .
13178.6 	 .
13393.4 	 .
13602 	 
13818.333333333334 	 
14168 	 
14294 	 
14473 	 
14802 	 
14958 	 
15202 	 
15416 	 
15624 	 
15837 	 
16013 	 
16296 	 
16432 	 .
17037 	 
17192 	 
17443 	 
17763 	 
18260 	 
18760 	 
19098 	 
19583 	 
19988 	 
20142 	 
20462.333333333332 	 
20815.5 	 
21476 	 
24249 	 
25977 	 
26265.5 	 
27207 	 
28494 	 
30412 	 
30643 	 
34370 	 
37618 	 
133847 	 
351242 	 
952549 	 
